Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11743449_a_at,5,0.8148148148148149,0.7703703703703704,0.20852871496680367,0.25
11719718_a_at,5,0.8148148148148149,0.5851851851851853,0.4408807745171253,0.25
11716931_at,5,0.8148148148148149,0.7185185185185186,0.37551975868552817,0.25
11744067_s_at,5,0.8148148148148149,0.6962962962962964,0.41358946000425567,0.25
11748615_a_at,5,0.8148148148148149,0.6074074074074074,0.377341796354075,0.25
11739271_s_at,5,0.8148148148148149,0.762962962962963,0.2547222053933244,0.25
11721669_a_at,5,0.8148148148148149,0.5851851851851853,0.4193534771768344,0.25
11756288_a_at,5,0.8148148148148149,0.6666666666666667,0.3638311611923796,0.25
11715843_at,5,0.8148148148148149,0.7407407407407408,0.2683588286331378,0.25
11726782_at,5,0.8148148148148149,0.6814814814814815,0.4002742544031495,0.25
11759498_at,5,0.8148148148148149,0.6222222222222222,0.4250393349020674,0.25
11723344_at,5,0.8148148148148149,0.6370370370370371,0.3966595773478604,0.25
11720763_a_at,5,0.8148148148148149,0.6814814814814815,0.3060882001688058,0.25
11725300_a_at,5,0.8148148148148149,0.6888888888888889,0.3509735626809521,0.25
11720035_s_at,5,0.8148148148148149,0.6518518518518519,0.3791550782835475,0.25
11727257_a_at,5,0.8148148148148149,0.7037037037037037,0.2759197115879877,0.25
11717739_at,5,0.8148148148148149,0.7777777777777779,0.16769231737291512,0.25
11742024_a_at,5,0.7962962962962964,0.788888888888889,0.2134053376427842,0.75
11726421_a_at,5,0.7962962962962964,0.6777777777777778,0.24413560737299256,0.75
11718062_a_at,5,0.7962962962962964,0.7370370370370372,0.2846073993101945,0.75
11722609_a_at,5,0.7962962962962964,0.6703703703703704,0.3634539385288028,0.25
11720974_at,5,0.7962962962962964,0.7296296296296296,0.1467526870826589,0.25
11720998_a_at,5,0.7777777777777779,0.6814814814814815,0.22160407854298655,0.75
11756746_s_at,5,0.7777777777777779,0.6740740740740742,0.28133524466419174,0.75
11740061_a_at,5,0.7777777777777779,0.7481481481481482,0.11535119631405509,0.75
11723400_a_at,5,0.7777777777777779,0.7000000000000001,0.3840974670543024,0.75
11748747_a_at,5,0.7777777777777779,0.5555555555555556,0.5152010275275392,0.75
11745165_a_at,5,0.7777777777777779,0.5925925925925927,0.3638311611923797,0.75
11749752_x_at,5,0.7777777777777779,0.6666666666666667,0.3884477215445006,0.75
11756571_a_at,5,0.7777777777777779,0.6222222222222223,0.3222435071726846,0.75
11759882_a_at,5,0.7777777777777779,0.6888888888888889,0.4112612338515944,0.75
11716072_s_at,5,0.7777777777777779,0.6888888888888889,0.29929042741980627,0.75
11716435_a_at,5,0.7777777777777779,0.6888888888888889,0.2678471812113266,0.75
11720801_a_at,5,0.7777777777777779,0.6,0.40858415912656626,0.75
11740958_x_at,5,0.7777777777777779,0.6592592592592593,0.25579698740491863,0.75
11717265_a_at,5,0.7777777777777779,0.6592592592592593,0.30020569080236215,0.75
11745389_x_at,5,0.7777777777777779,0.562962962962963,0.42179965859282775,0.75
11721231_a_at,5,0.7777777777777779,0.6444444444444445,0.4095901126207186,0.75
11755076_x_at,5,0.7777777777777779,0.562962962962963,0.45315537538319367,0.75
11722099_at,5,0.7777777777777779,0.7148148148148149,0.3147058634999704,0.75
11722786_s_at,5,0.7777777777777779,0.7185185185185186,0.39683245143641105,0.75
11748839_a_at,5,0.7777777777777779,0.6296296296296297,0.31207962122875404,0.75
11737388_s_at,5,0.7777777777777779,0.6444444444444445,0.39683245143641105,0.75
11751178_a_at,5,0.7777777777777779,0.5481481481481482,0.5074209243941676,0.6666666666666666
11722811_s_at,5,0.7777777777777779,0.6074074074074074,0.3480299247654373,0.6666666666666666
11715837_a_at,5,0.7777777777777779,0.7333333333333334,0.24900350094772758,0.6666666666666666
11725249_at,5,0.7777777777777779,0.6814814814814815,0.22619898495707363,0.5
11733258_a_at,5,0.7777777777777779,0.7481481481481482,0.2801136355731709,0.5
11761418_x_at,5,0.7777777777777779,0.6074074074074074,0.3809597294999642,0.4166666666666667
11745440_s_at,5,0.7777777777777779,0.6074074074074074,0.32032219719169863,0.4166666666666667
11756442_a_at,5,0.7777777777777779,0.6740740740740742,0.20521326188437142,0.4166666666666667
11752580_a_at,5,0.7777777777777779,0.6851851851851853,0.34045882057130067,0.3333333333333333
11716633_a_at,5,0.7777777777777779,0.6370370370370371,0.3527279540980482,0.25
11725518_at,5,0.7777777777777779,0.6740740740740742,0.194928849880604,0.25
11752044_s_at,5,0.7777777777777779,0.5777777777777778,0.3298168423836028,0.25
11729223_at,5,0.7777777777777779,0.7037037037037038,0.28688765527462345,0.25
11749367_a_at,5,0.7777777777777779,0.7185185185185186,0.26527414191807386,0.25
11715513_s_at,5,0.7777777777777779,0.6666666666666667,0.385790123259253,0.25
11717223_a_at,5,0.7777777777777779,0.5703703703703704,0.4776198418260055,0.25
11745801_s_at,5,0.7777777777777779,0.48888888888888893,0.44706020376315286,0.25
11744156_a_at,5,0.7777777777777779,0.7407407407407408,0.20454372254050485,0.25
11756516_a_at,5,0.7777777777777779,0.725925925925926,0.27039573701398484,0.25
11755383_a_at,5,0.7777777777777779,0.7481481481481482,0.25310147501140573,0.25
11724004_a_at,5,0.7777777777777779,0.5777777777777778,0.47038495165500804,0.25
11736746_a_at,5,0.7777777777777779,0.562962962962963,0.4716954214794954,0.25
11754300_x_at,5,0.7777777777777779,0.6148148148148149,0.34506117626228494,0.25
11719900_a_at,5,0.7777777777777779,0.7592592592592593,0.1851851851851852,0.25
11742717_a_at,5,0.7777777777777779,0.6,0.34086149229166046,0.25
11748487_a_at,5,0.7777777777777779,0.6518518518518519,0.2827942099084604,0.25
11720498_at,5,0.7777777777777779,0.5333333333333334,0.39423138046622735,0.25
11757569_a_at,5,0.7777777777777778,0.562962962962963,0.4881307252553066,0.75
11745744_a_at,5,0.7777777777777778,0.6074074074074074,0.4472135954999579,0.75
11731880_at,5,0.7777777777777778,0.7481481481481482,0.22437231453127343,0.75
11716812_x_at,5,0.7777777777777778,0.7481481481481482,0.20852871496680364,0.75
11725073_s_at,5,0.7777777777777778,0.725925925925926,0.2766644355108608,0.75
11721513_a_at,5,0.7777777777777778,0.7851851851851852,0.21659542988464361,0.75
11739273_at,5,0.7777777777777778,0.6962962962962964,0.2944386209533599,0.75
11752149_a_at,5,0.7777777777777778,0.5851851851851853,0.40858415912656626,0.75
11719844_at,5,0.7777777777777778,0.7962962962962963,0.18049619157053634,0.75
11746309_a_at,5,0.7777777777777778,0.6666666666666667,0.30429030972509236,0.75
11721294_a_at,5,0.7777777777777778,0.5555555555555556,0.3694432841344445,0.75
11747992_a_at,5,0.7777777777777778,0.674074074074074,0.36981439752197387,0.75
