probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11725813_at,1.0,0.774074074074074,0.312738249371623,0.75,MAST3,1.0
11757243_s_at,1.0,0.7555555555555555,0.4170574299336073,0.25,FBXL20,1.0
11720493_s_at,1.0,0.762962962962963,0.4339817876868749,0.75,MOB3A,1.0
11719307_a_at,1.0,0.8592592592592592,0.19316155274674518,0.25,RASSF4,1.0
11717836_a_at,1.0,0.7407407407407407,0.41902624070313926,0.25,AIF1,1.0
11751544_a_at,1.0,0.7777777777777779,0.3694432841344445,0.25,MYO1F,1.0
11736575_x_at,1.0,0.6777777777777778,0.4520187912623998,0.25,GPR155,1.0
11754946_a_at,1.0,0.7703703703703704,0.40095906971035133,0.25,C7orf49,1.0
11717762_a_at,1.0,0.7481481481481482,0.34486235102177126,0.25,CPVL,1.0
11753961_a_at,1.0,0.7481481481481482,0.39056078004337974,0.25,IGF2R,1.0
11722270_at,1.0,0.8,0.33701668640229115,0.25,SASH3,1.0
11752266_a_at,1.0,0.9407407407407409,0.13250773199998753,0.25,TACC1,1.0
11724678_a_at,1.0,0.8148148148148149,0.39370910417535737,0.25,LY86,1.0
11734995_x_at,1.0,0.674074074074074,0.4584221762004682,0.25,SKI,1.0
11718185_a_at,1.0,0.7037037037037037,0.4350866712766937,0.25,FCHSD2,1.0
11757379_a_at,1.0,0.7555555555555555,0.4331908597692873,0.4166666666666667,TYK2,1.0
11754832_a_at,1.0,0.7851851851851852,0.4401022452596429,0.75,PPP1R12C,1.0
11743865_s_at,1.0,0.9185185185185185,0.12936480886350357,0.75,ATP2B1,1.0
11754831_a_at,1.0,0.7925925925925925,0.4433628815302346,0.75,SRPK2,1.0
11720866_a_at,1.0,0.6518518518518519,0.4769012919354036,0.75,AGO1 /// AGO3,1.0
11756361_x_at,1.0,0.8074074074074075,0.26886950241305985,0.75,ABCF3,1.0
11720739_s_at,1.0,0.8,0.4472135954999579,0.75,ITPKB,1.0
11759144_at,1.0,0.7703703703703704,0.37074055574050957,0.25,ZNF710,1.0
11733611_a_at,0.962962962962963,0.8444444444444444,0.22283865120727886,0.25,DOCK8,0.962962962962963
11763217_x_at,0.962962962962963,0.7555555555555556,0.3959673262490103,0.4166666666666667,MICA,0.962962962962963
11724357_a_at,0.962962962962963,0.762962962962963,0.43080936366208433,0.3333333333333333,MYO5A,0.962962962962963
200021_PM_at,0.962962962962963,0.8074074074074075,0.2861695373641757,0.25,CFL1,0.962962962962963
11722900_s_at,0.962962962962963,0.9,0.12255846005758739,0.25,RARA,0.962962962962963
11727740_a_at,0.962962962962963,0.7925925925925926,0.3038391748443509,0.25,CD300LF,0.962962962962963
11741278_a_at,0.962962962962963,0.6148148148148149,0.5122638637635587,0.25,ZFYVE27,0.962962962962963
11720600_a_at,0.962962962962963,0.6888888888888889,0.4002742544031495,0.25,CAPZB,0.962962962962963
11749275_a_at,0.962962962962963,0.7185185185185186,0.3959673262490102,0.25,SKAP2,0.962962962962963
11719308_a_at,0.962962962962963,0.5925925925925926,0.5411718220815726,0.25,RASSF4,0.962962962962963
11729593_at,0.962962962962963,0.737037037037037,0.42033365804773654,0.5833333333333334,LLGL1,0.962962962962963
11757300_s_at,0.962962962962963,0.8481481481481481,0.17781635383937486,0.5833333333333334,ELOVL5,0.962962962962963
11753127_a_at,0.962962962962963,0.6296296296296297,0.49482923021805136,0.75,ARNTL,0.962962962962963
