Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11724004_a_at,5,1.0,0.9407407407407409,0.08526566246830619,0.9166666666666666
11722095_a_at,5,1.0,0.9777777777777779,0.04969039949999535,0.9166666666666666
11735767_at,5,1.0,0.874074074074074,0.17292766711005556,0.9166666666666666
11729593_at,5,1.0,0.9333333333333333,0.12936480886350354,0.9166666666666666
11748005_a_at,5,1.0,0.8962962962962964,0.14200214453837637,0.9166666666666666
11717876_a_at,5,1.0,0.9777777777777779,0.03312693299999684,0.9166666666666666
11760387_at,5,1.0,0.9703703703703704,0.04829038818668628,0.9166666666666666
11759416_x_at,5,1.0,0.9259259259259259,0.14581496062984833,0.9166666666666666
11726492_a_at,5,1.0,0.9333333333333333,0.14907119849998593,0.9166666666666666
11717762_a_at,5,1.0,0.9925925925925926,0.01656346649999841,0.9166666666666666
11757383_a_at,5,1.0,1.0,0.0,0.9166666666666666
11731023_a_at,5,1.0,0.962962962962963,0.05237828008789242,0.9166666666666666
11732728_at,5,1.0,0.9777777777777779,0.03312693299999682,0.9166666666666666
11756792_x_at,5,1.0,0.9333333333333333,0.14907119849998596,0.9166666666666666
11731024_s_at,5,1.0,0.9111111111111111,0.1448711645600588,0.9166666666666666
11718724_at,5,1.0,0.9481481481481481,0.11594426549998907,0.9166666666666666
11748120_a_at,5,1.0,0.8666666666666668,0.18257418583505533,0.9166666666666666
11752814_s_at,5,1.0,0.9777777777777779,0.03312693299999685,0.9166666666666666
11717241_a_at,5,1.0,0.8962962962962964,0.14439695325642907,0.9166666666666666
11722812_s_at,5,1.0,0.874074074074074,0.17292766711005556,0.9166666666666666
11751544_a_at,5,1.0,0.8814814814814815,0.16438771126794177,0.9166666666666666
11735124_a_at,5,1.0,0.9407407407407409,0.08114408259335794,0.9166666666666666
11750769_s_at,5,1.0,0.874074074074074,0.17292766711005553,0.9166666666666666
11756248_a_at,5,1.0,0.9333333333333333,0.14907119849998596,0.9166666666666666
11725249_at,5,1.0,0.9185185185185185,0.11828681053830603,0.9166666666666666
11718122_a_at,5,1.0,1.0,0.0,0.9166666666666666
11728828_at,5,1.0,0.888888888888889,0.15270761576361705,0.9166666666666666
11724311_a_at,5,1.0,0.8592592592592592,0.20353528391161607,0.9166666666666666
11754775_s_at,5,1.0,0.9333333333333333,0.14907119849998596,0.9166666666666666
11739813_a_at,5,1.0,0.9851851851851852,0.020286020648339426,0.9166666666666666
11728059_s_at,5,1.0,0.9407407407407409,0.08526566246830616,0.9166666666666666
11731054_s_at,5,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666
11724005_s_at,5,1.0,0.9703703703703704,0.04057204129667896,0.9166666666666666
11747020_x_at,5,1.0,0.9851851851851852,0.03312693299999684,0.9166666666666666
11723937_a_at,5,1.0,0.9333333333333333,0.11233889546743034,0.9166666666666666
11754832_a_at,5,1.0,0.9851851851851852,0.03312693299999686,0.9166666666666666
11721346_a_at,5,1.0,0.9407407407407409,0.13250773199998753,0.9166666666666666
11743949_s_at,5,1.0,0.9407407407407409,0.08114408259335794,0.9166666666666666
11756724_x_at,5,1.0,0.9259259259259259,0.10143010324169739,0.9166666666666666
11717836_a_at,5,1.0,0.9333333333333333,0.14907119849998593,0.9166666666666666
11721872_at,5,1.0,0.9333333333333333,0.11233889546743035,0.9166666666666666
11715189_s_at,5,1.0,0.9111111111111111,0.1448711645600588,0.9166666666666666
11743592_a_at,5,1.0,0.9407407407407409,0.13250773199998753,0.9166666666666666
11731798_a_at,5,1.0,0.9037037037037038,0.17684942794538258,0.9166666666666666
11723464_s_at,5,1.0,0.8962962962962964,0.15135419808668554,0.9166666666666666
11723424_at,5,1.0,0.9851851851851852,0.02028602064833946,0.9166666666666666
11726205_at,5,1.0,0.9259259259259259,0.11415581486979585,0.9166666666666666
11724683_a_at,5,1.0,0.8666666666666668,0.18257418583505533,0.9166666666666666
11719307_a_at,5,1.0,0.8962962962962964,0.15135419808668554,0.9166666666666666
11743813_a_at,5,1.0,0.9703703703703704,0.06625386599999376,0.9166666666666666
11745421_a_at,5,1.0,0.962962962962963,0.06415002990995844,0.9166666666666666
11733470_at,5,1.0,0.9111111111111111,0.14487116456005886,0.9166666666666666
11733258_a_at,5,1.0,0.8814814814814815,0.17053132493661238,0.9166666666666666
11725517_x_at,5,1.0,0.9333333333333333,0.12936480886350354,0.9166666666666666
11719370_a_at,5,1.0,0.9259259259259259,0.11415581486979587,0.9166666666666666
11720747_a_at,5,1.0,0.9555555555555555,0.08029438292103258,0.9166666666666666
11728427_at,5,1.0,0.9851851851851852,0.033126932999996826,0.9166666666666666
11719624_a_at,5,1.0,0.9259259259259259,0.11415581486979581,0.9166666666666666
11725789_at,5,1.0,0.9333333333333333,0.12936480886350357,0.9166666666666666
11728333_a_at,5,1.0,0.9925925925925926,0.01656346649999841,0.9166666666666666
11725577_a_at,5,1.0,0.9037037037037038,0.1605887658420652,0.9166666666666666
11752095_a_at,5,1.0,0.9037037037037038,0.1952803900216899,0.9166666666666666
11719219_a_at,5,1.0,0.874074074074074,0.17292766711005553,0.9166666666666666
11743033_x_at,5,1.0,0.9333333333333333,0.12936480886350354,0.9166666666666666
11718230_a_at,5,1.0,0.874074074074074,0.17292766711005553,0.9166666666666666
11757288_s_at,5,1.0,0.8814814814814815,0.1643877112679418,0.9166666666666666
11718799_a_at,5,1.0,0.9481481481481481,0.09658077637337259,0.9166666666666666
11733403_x_at,5,1.0,0.962962962962963,0.0828173324999922,0.9166666666666666
11735818_a_at,5,1.0,0.874074074074074,0.1844429570072405,0.9166666666666666
11727740_a_at,5,1.0,0.888888888888889,0.15270761576361705,0.9166666666666666
11734727_a_at,5,1.0,0.9703703703703704,0.06625386599999376,0.8333333333333334
11745744_a_at,5,1.0,0.9777777777777779,0.03312693299999682,0.8333333333333334
11733801_s_at,5,1.0,0.9777777777777779,0.03312693299999685,0.8333333333333334
11740096_a_at,5,1.0,0.9555555555555555,0.08029438292103257,0.8333333333333334
11744592_a_at,5,1.0,0.9703703703703704,0.04829038818668627,0.8333333333333334
11757750_a_at,5,1.0,0.962962962962963,0.06415002990995841,0.8333333333333334
11720554_a_at,5,1.0,0.9703703703703704,0.04829038818668621,0.8333333333333334
11717720_a_at,5,1.0,0.962962962962963,0.0641500299099584,0.8333333333333334
11727947_at,5,1.0,0.9703703703703704,0.04057204129667889,0.8333333333333334
11727304_at,5,1.0,0.9925925925925926,0.016563466499998406,0.8333333333333334
11721220_s_at,5,1.0,0.9481481481481481,0.07219847662821452,0.8333333333333334
11718406_s_at,5,1.0,0.9481481481481481,0.07219847662821453,0.8333333333333334
11734501_a_at,5,1.0,0.962962962962963,0.05237828008789237,0.8333333333333334
11756118_s_at,5,1.0,0.9703703703703704,0.040572041296678955,0.8333333333333334
11723633_s_at,5,1.0,0.9407407407407409,0.08526566246830618,0.8333333333333334
11716612_a_at,5,1.0,0.9925925925925926,0.016563466499998406,0.8333333333333334
11748273_a_at,5,1.0,0.9703703703703704,0.048290388186686226,0.8333333333333334
11732415_s_at,5,1.0,0.9333333333333333,0.09222147850362022,0.8333333333333334
11746839_a_at,5,1.0,0.9481481481481481,0.09658077637337259,0.8333333333333334
11720499_at,5,1.0,0.9259259259259259,0.10475656017578476,0.8333333333333334
11719680_x_at,5,1.0,0.9185185185185185,0.11233889546743032,0.8333333333333334
11755571_a_at,5,1.0,0.962962962962963,0.06415002990995841,0.8333333333333334
11728703_a_at,5,1.0,0.9333333333333333,0.09222147850362022,0.8333333333333334
11745956_a_at,5,1.0,0.9407407407407409,0.0965807763733725,0.8333333333333334
11752149_a_at,5,1.0,0.9555555555555555,0.06625386599999376,0.8333333333333334
11719844_at,5,1.0,0.9777777777777779,0.049690399499995284,0.8333333333333334
11748311_s_at,5,1.0,0.962962962962963,0.05237828008789237,0.8333333333333334
11743130_a_at,5,1.0,0.9481481481481481,0.08114408259335791,0.8333333333333334
