probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11728972_a_at,1.0,0.9407407407407409,0.13250773199998753,0.9166666666666666,PTPRJ,1.0
11723401_x_at,1.0,0.9037037037037038,0.13758648608153118,0.9166666666666666,STK4,1.0
11747785_s_at,1.0,0.9555555555555555,0.06085806194501847,0.9166666666666666,LCP1,1.0
11727644_a_at,1.0,0.9407407407407409,0.08114408259335794,0.9166666666666666,TRERF1,1.0
11723893_s_at,1.0,0.8666666666666668,0.18257418583505533,0.9166666666666666,CREBBP,1.0
11730005_a_at,1.0,0.9777777777777779,0.049690399499995354,0.9166666666666666,SEMA4D,1.0
11730788_a_at,1.0,0.9703703703703704,0.04057204129667896,0.9166666666666666,APLP2,1.0
11733691_a_at,1.0,0.962962962962963,0.08281733249999217,0.9166666666666666,SIGLEC7,1.0
11719680_x_at,1.0,0.874074074074074,0.17684942794538253,0.9166666666666666,TNFRSF10B,1.0
11728703_a_at,1.0,0.874074074074074,0.17292766711005556,0.9166666666666666,KIAA0232,1.0
11741435_s_at,1.0,0.9111111111111111,0.1605887658420652,0.9166666666666666,GRB2,1.0
11736888_x_at,1.0,0.9259259259259259,0.10143010324169739,0.9166666666666666,ITGAL,1.0
11722259_s_at,1.0,0.9481481481481481,0.08114408259335791,0.9166666666666666,FAM174A,1.0
11761116_a_at,1.0,0.9555555555555555,0.08029438292103254,0.9166666666666666,FAM65B,1.0
