probe_id,gene_symbol,abs_log_fold_change,variance
11726276_at,SNN,1.2229384999999997,0.4962065750118559
11726277_a_at,SNN,0.21721683333333264,0.30996901194148135
11726279_x_at,RAN,0.10298713333333431,0.2856247394536693
11726282_s_at,BCR /// BCRP2,0.2263329333333317,0.3228609078516821
11726286_a_at,WARS,0.7513077666666668,0.6956216032167888
11726287_a_at,WARS,0.782470766666667,0.7663091422902147
11726289_at,GRAMD3,0.23859196666666715,0.17998474906163528
11726292_s_at,WDR44,0.6064765333333346,0.3214777899447692
11726293_x_at,WDR44,0.5675294333333323,0.25417016725704555
11726294_s_at,CEBPA,1.0625867666666657,0.6778249227934713
11726299_x_at,LGALS8,0.0851232666666677,0.17008453764695128
11726302_a_at,DTL,0.4030986666666667,0.45889447545511786
11726307_at,FAM204A,0.23972189999999838,0.2683413692268456
11726318_s_at,EEF1G,0.41222233333333236,0.2246896426666025
11726321_a_at,ERO1A,0.32307053333333347,0.2525298906027077
11726322_at,ACOX1,0.7949904000000023,0.35848730467875894
11726323_a_at,ACOX1,0.9064028666666664,0.4821018519874333
11726324_at,CRLF3,0.7819428000000013,0.27338994969481034
11726326_a_at,DCUN1D1,1.783964,1.1733925277165025
11726327_at,DCUN1D1,1.1147310333333316,0.4361192130650095
11726328_x_at,GBP1,0.5835313666666675,1.1406784499809992
11726329_x_at,GBP1,0.6375883666666642,1.2726814387192915
11726331_a_at,CEP170,0.35388336666666564,0.3207189708596917
11726333_s_at,LEF1,0.21200620000000114,0.8162293119665615
11726334_s_at,CRLS1,0.41659193333333366,0.5019046243810129
11726335_a_at,CRLS1,0.11145549999999904,0.29182324847853774
11726337_a_at,ALOX5,0.9418802333333325,0.6822556066202661
11726338_a_at,ALOX5,0.6815137333333334,0.45302011083605126
11726341_at,DPEP3,0.7714533000000001,0.3079053845857122
11726342_s_at,DNAJB14 /// LOC646358,0.3332449000000013,0.3274881645160609
11726343_x_at,DNAJB14,0.36168326666666584,0.25994642202551543
11726347_x_at,LAT2,0.6812877666666672,0.3055894184195378
11726348_a_at,EMSY,0.37732409999999916,0.2595975769244045
11726353_at,CD180,0.41691676666666755,0.173157683472743
11726358_a_at,KMT2E,0.9296726000000008,0.4117659259120488
11726361_a_at,ATXN3,0.5673570000000021,0.19378781606377182
11726364_x_at,OASL,0.9834451666666659,1.3073533411791733
11726366_s_at,ERICH1,0.887506366666666,0.4535725394628661
11726369_at,BACH1 /// GRIK1-AS2,1.2674807333333327,0.8161208988598949
11726374_a_at,GPR34,0.28068740000000014,0.16140676943614102
11726375_x_at,GPR34,0.6649787333333332,0.3749820397024077
11726377_at,FAM50B,0.5104215666666656,0.16765856362684553
11726384_at,FRY,1.5815572000000007,0.8768044405397845
11726386_at,PDZD8,0.6549126666666671,0.2933122694435487
11726392_at,GIMAP2,0.5993521333333334,0.5505847160067592
11726393_at,FGD4,0.6500820333333346,0.45414010118032766
11726407_at,SRRD,1.4100514666666655,0.6484001182783486
11726410_at,GID4,1.1957091000000002,0.46380385195053264
11726411_a_at,ZBTB7C,0.3516266333333329,0.18124018239210193
11726416_a_at,ABI1,0.5206355999999994,0.25917774583442055
11726418_x_at,ABI1,0.519282200000001,0.2590154973091256
11726421_a_at,APBB1IP,0.8577586666666672,0.3591029899475485
11726423_a_at,SCN3B,0.27366299999999955,0.1140359146610538
11726426_a_at,DENND4C,0.33303369999999966,0.22402274051183013
11726428_a_at,DCAF6,0.6978096333333346,0.2694361655939584
11726429_a_at,YPEL1,0.21469116666666643,0.3180495037287942
11726433_a_at,OSBPL3,0.439784933333331,0.32240785093165114
11726439_a_at,MALT1,0.5465983666666672,0.20063897846395834
11726440_s_at,MALT1,0.6586164000000014,0.2716435700684102
11726442_a_at,YBX2,0.23530786666666614,0.1471445019498462
11726449_at,ZNF614,0.1315603999999997,0.24042114915036925
11726451_a_at,B3GAT1,0.14851416666666672,0.25420192092191735
11726459_at,FAM117B,0.9062916666666663,0.45604670291444865
11726461_a_at,PDCD2,0.19070710000000002,0.269806355599907
11726462_x_at,ZCCHC10,0.48603689999999933,0.6066470275519993
11726463_a_at,ZCCHC10,0.16728093333333272,0.47815852426918964
11726473_a_at,DOK3,0.7677927333333336,0.4246460363639461
11726479_a_at,MX2,1.2674292666666673,0.9566933731413718
11726485_at,CPED1,0.8638895666666668,0.8190571092792249
11726489_at,SLC4A1,1.9683415999999996,1.809384300373436
11726490_a_at,SLC4A1,1.8545850333333354,1.8016670677643583
11726491_at,SLC4A1,1.8053269666666658,1.9190762442171223
11726492_a_at,ABCG1,1.1733706000000002,0.734608343500254
11726509_at,SMPD3,1.2200066666666673,1.2408652523122157
11726511_a_at,TCHP,0.2157061666666671,0.2276749321617788
11726514_a_at,CLK4,0.4881202000000009,0.4719893040153102
11726515_a_at,CLK4,0.3335309999999998,0.7016299567265616
11726516_s_at,CLK4,0.31280256666666695,0.24189156319432753
11726517_s_at,WDR11,0.8679479666666667,0.5851722157949737
11726518_at,PBX4,0.16629879999999986,0.18517530988688202
11726524_s_at,ZFHX3,0.2937156000000014,0.30855232398804117
11726527_s_at,MFAP3L,0.916640833333334,0.7248238596663327
11726529_s_at,BRCC3,0.4731892333333336,0.3190982697311737
11726532_a_at,CYTH4,1.2067073000000015,0.5477131250180096
11726538_x_at,KANK2,1.4536746333333337,0.761246020451189
11726558_a_at,PPP2CB,0.588031666666665,0.4032616202968691
11726559_s_at,LCP1,0.8288946666666668,0.28795174119897426
11726565_at,COL17A1,0.6491047000000001,0.4807676036215378
11726579_a_at,PSME1,0.42086136666666896,0.28321403177076343
11726580_x_at,PSME1,0.3354958333333329,0.2061385226674558
11726581_a_at,GUCY1B3,0.13635033333333357,0.3532562958430538
11726583_s_at,CKAP4,0.4847766,0.4663247773511051
11726586_at,MAGEE1,0.4250309666666663,0.10408388547540959
11726589_s_at,NPTN,0.7494376666666653,0.29862130319757696
11726595_a_at,DUT,0.059462099999999296,0.25174068509328135
11726596_x_at,DUT,0.024348566666667182,0.22770220471845584
11726597_a_at,DUT,0.1890988999999994,0.2117565849834609
11726609_at,MTF2,0.06344746666666623,0.25216862950929225
11726610_s_at,MTF2,0.36432603333333446,0.4835952868811276
11726612_a_at,SLC22A6,0.20653446666666753,0.17034913798774104
11726616_a_at,MARCO,0.5656961333333337,0.5001171154410153
11726617_s_at,CDK1,0.7654030333333335,0.489324375657225
11726618_a_at,C1GALT1C1,0.5598948333333329,0.46237593232735846
11726619_s_at,C1GALT1C1,0.32352483333333293,0.27940178184690695
11726623_a_at,DIS3,0.42002203333333465,0.3172533635918198
11726624_a_at,CCNG2,0.888210233333333,0.45450747866658414
11726625_at,CCNG2,0.955355299999999,0.55560721251623
11726626_at,CCNG2,0.6008636333333328,0.26207099296981473
11726628_a_at,SEMA4A,0.9600462333333342,0.5342553259991532
11726632_at,TRIM8,0.9503753666666661,0.3759701646126097
11726633_s_at,TRIM8,0.7998614333333336,0.2858917661066609
11726634_a_at,KAT6A,0.6173552000000004,0.20058485306492307
11726635_a_at,KAT6A,0.7297447666666672,0.2950770124089328
11726636_s_at,KAT6A,0.7369096333333331,0.28635665002197375
11726638_at,MIB1,0.4421190000000008,0.30876494958994616
11726639_at,MIB1,0.2560465333333335,0.2755685120000616
11726640_x_at,MIB1,0.35411226666666673,0.3746320793526051
11726641_at,MIB1,0.5117599666666672,0.41731091213519944
11726644_at,PEX3,0.2293900666666664,0.3698304984854129
11726648_a_at,ZHX1,0.4430928999999999,0.3988440315157173
11726655_at,IFIT5,0.6363662666666663,0.9246245979694461
11726656_a_at,IFIT5,0.6034504666666658,1.0267824948127973
11726659_a_at,ATG4C,0.5621502000000005,0.5417533290925923
11726660_a_at,GPN3,0.2846232333333325,0.41434586887559943
11726661_s_at,GPN3,0.1299624666666679,0.1750391277701821
11726665_a_at,TLE3,0.9669140333333317,0.5347541476023275
11726666_a_at,MFSD8,0.5695770333333332,0.2835725569563276
11726667_a_at,MFSD8,0.7337211333333338,0.3631325871625411
11726668_at,MFSD8,0.4334416666666674,0.1769387683103872
11726669_s_at,PPIL4,0.3716773000000009,0.40225988720458394
11726672_a_at,ACCS,0.4469454999999982,0.6909135522653276
11726676_a_at,APOBEC2,0.6092932333333332,0.3444232522242506
11726677_a_at,PSMB9,0.8047746666666669,0.4771350212944101
11726681_x_at,HNRNPK,0.39371436666666604,0.19372271729966087
11726687_a_at,IRF5,0.7481369000000013,0.8682826108434867
11726688_at,CAMP,0.4032832000000006,0.9589878351319385
11726689_a_at,STAT1,0.7687373999999991,0.8582184022918435
11726690_a_at,STAT1,0.7297919666666672,0.7409267475582506
11726692_at,ANGPT1,0.368397966666667,0.17740364427017882
11726702_s_at,AFTPH,0.41341276666666715,0.2495090707882148
11726703_a_at,BCL10,0.7073808333333327,0.3586799011667379
11726710_at,PFAS,0.44664483333333216,0.14579658870543524
11726712_a_at,TFIP11,0.13447599999999937,0.13435523668117946
11726725_a_at,NABP1,1.1110131333333326,1.0003002612962844
11726726_s_at,NABP1,0.5564641333333329,0.5442516355558872
11726727_a_at,NABP1,0.7013255333333328,0.5716671722768487
11726728_a_at,NABP1,0.18474306666666696,0.1411312835690769
11726733_s_at,AGGF1,0.38083733333333214,0.2002642506213743
11726754_at,C9orf91,0.703663966666666,0.35141661611434294
11726759_s_at,PRMT3,0.1955077333333337,0.21448090025132308
11726766_x_at,TIPRL,0.29622406666666556,0.23935643572331022
11726769_a_at,XAF1,0.46543866666666744,1.3365253123766256
11726770_x_at,XAF1,0.4324256666666688,1.1704415922895874
11726771_a_at,XAF1,0.6698704999999983,1.1237807929660353
11726772_a_at,PRKCI,0.25883166666666657,0.48882742215097164
11726773_a_at,PRKCI,0.10135199999999989,0.21274905934903593
11726777_a_at,LAT,0.6125023333333335,0.25873809953615123
11726778_at,OAS2,0.4190878000000007,0.892063788659618
11726779_a_at,IKBIP,1.114835366666667,0.8885883318082302
11726782_at,KATNBL1,1.2779720333333326,0.8627649931587634
11726797_x_at,NEXN,0.18391749999999973,0.3759000356140199
11726798_a_at,NEXN,0.3720975666666657,0.5053686840719737
11726800_at,EBF1,0.39755926666666586,0.9988855023891767
11726801_at,EBF1,0.19111849999999997,1.7344592558820353
11726803_x_at,HELZ2,0.5191573666666649,0.3051434167781737
11726810_s_at,SMIM24,1.4033069999999999,0.9772463529373616
11726813_a_at,KDM5D,0.3993866000000015,2.3111032318514124
11726814_x_at,KDM5D,0.3875458666666667,3.267664263829118
11726820_a_at,ARHGAP9,1.0102630666666688,0.4368695949864615
11726823_at,ADORA3,0.49844593333333354,0.30331578744897175
11726824_a_at,ZNF565,0.25228053333333333,0.205252787988
11726825_at,VPS37D,0.401263300000001,0.260845917452461
11726827_at,STAP1,0.023406099999998986,0.6167907633147687
11726829_at,TYW1B,0.3409942000000008,0.17993592243297188
11726837_a_at,SCAI,0.32900749999999945,0.41333646619087117
11726838_s_at,SCAI,0.15046680000000023,0.4705274536777539
11726839_s_at,RELL1,1.2339360333333325,0.7819068361161223
11726840_a_at,AVL9,0.5477059666666664,0.19419764890111227
11726844_a_at,PLXDC1,0.44283093333333134,0.29339748691942574
11726845_s_at,PLXDC1,0.5930600999999984,0.3922493100486865
11726846_at,PLXDC1,0.3122243999999994,0.2909817623236513
11726852_a_at,CECR6,0.6586433333333348,0.42647626757046153
11726863_at,FOXO4,1.1725366666666677,0.664152497141087
11726864_x_at,FOXO4,1.1541889666666671,0.5270479424149993
11726865_a_at,FOXO4,0.38547556666666605,0.17232242352843016
11726868_x_at,ERCC8,0.03398716666666601,0.1750158824374045
11726870_at,SETBP1,0.6395573999999993,0.3773699571467667
11726871_s_at,LEPR,0.7678659000000003,0.33261261646630713
11726882_at,ATAD2B,0.6503043333333336,0.7119948370433102
11726883_s_at,ATAD2B,0.26789123333333364,0.3215375450129429
11726887_a_at,SOX15,0.23214893333333375,0.17448464322965132
11726894_a_at,IRAK3,0.4645663333333321,0.6337924162836385
11726895_a_at,IRAK3,0.3511788666666664,0.7609046289182847
11726896_a_at,IRAK3,0.6554356666666665,1.0788552088199461
11726913_a_at,ZNF182,0.34786899999999976,0.13525651194146407
11726915_at,SLCO4C1,0.32922559999999956,0.18139273282214358
11726916_at,SLCO4C1,0.7107283333333321,0.5548724803977717
11726938_a_at,PHPT1,0.2158214333333346,0.2146178786424558
11726947_a_at,TLR8,1.1310392333333343,0.6808026421615224
11726948_at,TLR8,1.329221966666668,0.8337268428765839
11726949_s_at,RBM15,0.5550281333333329,0.3052123567799589
11726957_a_at,TCF12,0.1232678000000007,0.6474570598663565
11726963_s_at,SGTB,0.7066236999999997,0.30245341857303526
11726966_a_at,CXCR5,0.7790281666666665,0.4767342148694351
11726971_a_at,TRIM41,0.38693176666666496,0.13894700454999936
11726975_x_at,PERP,0.14823293333333254,0.15442255085329235
11726977_s_at,EIF4A2,0.33155966666666714,0.3522055569927461
11726983_s_at,CCNC,0.3945743000000004,0.5563086493647174
11726984_a_at,CCNC,0.013970666666665466,0.27644365713958974
11726985_x_at,CCNC,0.3173543333333315,0.2894931876604077
11726987_at,ATP1B2,0.5104925666666658,0.3241461024165379
11726988_s_at,EIF2AK1,1.1069555333333323,0.47723882370618226
11726989_x_at,EIF2AK1,1.3355450666666666,0.8306138547172307
11726991_s_at,EIF2AK1,1.2640545666666654,0.7558606939784713
11726993_a_at,GFAP,0.2389425333333346,0.2082783160717436
11726995_at,PINK1,0.8846159999999994,0.42974119188670773
11726996_at,PINK1,1.0634078333333346,0.5838857915524045
11726999_s_at,TSNAX,0.5029183666666661,0.43344718987053266
11727006_a_at,TAGAP,0.9556296666666668,0.4003901503180796
11727007_at,SORT1,0.26429949999999813,0.20224638486184032
11727019_at,ABI2,0.1106461999999997,0.20724338943634613
11727023_at,TMEM64,0.5343905999999992,0.2618221895379974
11727026_a_at,NDUFB5,0.2768996333333318,0.23846311328589154
11727032_a_at,NSG1,0.3189221666666686,0.4759152728040353
11727035_at,USP11,0.20154226666666641,0.24032428830334363
11727060_a_at,MRPS36,0.07396966666666671,0.1664814581133821
11727088_a_at,DACH1,0.11000090000000018,0.19661151893628143
11727092_x_at,IL18,0.3007739333333337,0.2648625716575154
11727093_s_at,UBE2V2,0.0827790333333347,0.22129586579828142
11727096_s_at,TMEM19,0.5647861333333326,0.3496777099644616
11727097_a_at,NT5C1B-RDH14 /// RDH14,0.3147652333333326,0.43695623628627617
11727098_at,NUMBL,0.23109336666666636,0.1671721841268917
11727107_a_at,DROSHA,0.3632228666666668,0.2318375800019462
11727108_x_at,DROSHA,0.34185413333333514,0.21727526933486155
11727111_a_at,FNBP1,0.7350091999999995,0.2652906144597539
11727115_a_at,MARK2,0.4208501,0.23537410282071214
11727118_a_at,CFP,0.8780109666666664,0.45117637942554795
11727121_at,MYCBP2,0.47342209999999874,0.23086736069621466
11727130_a_at,CPD,0.7278757666666671,0.4348451650297173
11727131_at,CPD,0.9133689666666669,0.5436459056584813
11727132_at,CPD,0.9488783333333339,0.535938746628182
11727133_at,CPD,0.9889021999999992,0.570680644996818
11727141_s_at,EPB41L3,1.5818073999999998,1.2369081512792282
11727142_a_at,EPB41L3,0.4806349000000001,0.34789355097266084
11727143_x_at,EPB41L3,1.5031022333333328,1.027548098621179
11727145_s_at,KLF11,1.2659343666666674,0.5771630119752507
11727146_at,GPR160,0.17783010000000044,0.39417470597148135
11727147_at,ZNF564,0.6851414000000009,0.2651108776610744
11727151_a_at,PRICKLE1,0.3373923000000012,0.23294488485014803
11727157_a_at,STRBP,0.03495979999999932,0.745040559434305
11727158_a_at,STRBP,0.07540350000000018,0.8510112441679482
11727160_at,NFIX,0.979126766666667,0.43917138635901976
11727161_a_at,NFIX,2.259005466666669,1.4610901167415795
11727162_x_at,NFIX,1.4779483333333339,0.7307715674601
11727171_at,TRPS1,0.5771796,0.21127217358973333
11727172_at,TRPS1,0.7581013666666676,0.30260177512034286
11727174_at,EPC2,0.4608823333333323,0.2184465606099461
11727179_a_at,MTHFR,0.49387473333333176,0.15432976327638717
11727180_a_at,PHTF1,0.05382723333333317,0.33148401068081984
11727182_at,ZNF175,0.289440266666666,0.19286779149949743
11727200_s_at,ZRANB2,0.3304722333333352,0.38859854516063524
11727207_a_at,DDHD1,0.127255233333333,0.18583786181310188
11727208_x_at,DDHD1,0.228358133333332,0.20097219979447176
11727214_a_at,DTWD1,0.3126113999999989,0.37236725445625385
11727215_a_at,NRG1,1.0047617000000004,0.7339063320724608
11727219_a_at,DSE,0.49199306666666764,0.33503534769298465
11727221_at,XYLT1,0.49273086666666543,0.3840432027666128
11727223_a_at,CSGALNACT1,0.44967183333333516,0.24499588402064043
11727257_a_at,JAK3,0.7113041999999972,0.2608810095670743
11727265_a_at,HAUS3,0.1483639666666674,0.25490057463803534
11727267_a_at,SRPK3,0.2860282999999999,0.13811308346651222
11727275_a_at,KDELC2,0.0878265666666671,0.2120141252540711
11727279_s_at,SLC4A7,0.5384335666666669,0.4386481301022558
11727292_a_at,C1orf162,0.8665272000000002,0.44122496882847173
11727293_x_at,ALG10B,0.1883003000000003,0.3896284003654865
11727302_a_at,TMEM71,1.1232185000000001,0.656363666540179
11727304_at,TIGD3,1.0663215000000008,0.4757167198565121
11727305_x_at,WDSUB1,0.19172600000000006,0.24568048597200004
11727314_a_at,ABCC5,0.7279111333333326,0.34258834303602814
11727321_at,EMILIN3,0.4568615000000005,0.3448219149869071
11727322_a_at,EMILIN3,0.31329739999999884,0.20571684992620257
11727330_a_at,C7orf61,0.37660160000000076,0.2059430454648102
11727334_at,ALPPL2,0.45497166666666633,0.20578284033633587
11727336_at,SAMD12,0.19350723333333386,0.13479057245560963
11727338_a_at,CARNS1,0.29826993333333274,0.2240509242887461
11727346_a_at,BLK,0.1406957999999996,0.42874890288557693
11727361_a_at,MYLK,0.09304846666666666,0.5447888980576385
11727362_x_at,TUBA1A,0.8992287333333344,0.46797978851356664
11727372_at,PAPSS1,0.28133463333333353,0.2297311335659736
11727373_s_at,PAPSS1,0.32437009999999944,0.2552869843475635
11727374_s_at,HMGCR,0.41141709999999865,0.1912912640979327
11727375_a_at,HMGCR,0.3898257333333337,0.17041781903916928
11727378_at,TBC1D15,0.3127725666666672,0.20533718457943534
11727381_a_at,FYTTD1,0.3584051999999991,0.42361528431911794
11727382_a_at,FYTTD1,0.2578704666666667,0.23309050428384367
11727397_s_at,CTNNA1,0.34143656666666544,0.1525654877551994
11727401_x_at,HOPX,0.35340613333333337,0.5162308487391897
11727402_at,ERGIC2,0.37113796666666676,0.18354592297007122
11727407_at,PLEKHA3,0.0235711666666667,0.2080546142770609
11727410_a_at,MRPL19,0.011708799999999187,0.2663664935650256
11727411_at,MRPL19,0.7160149000000002,0.3685117427601276
11727415_at,CLN8,0.34945439999999994,0.18926375702631792
11727422_s_at,CANX,0.31706523333333436,0.17710983965087124
11727423_a_at,CANX,0.5807725999999995,0.4130779124087153
11727425_s_at,CANX,0.5334307333333346,0.2924303637748488
11727427_a_at,ACSM3,1.8383723666666674,1.3923300117110764
11727428_at,GPR183,0.7006984333333355,0.4585567134121379
11727429_at,SMIM8,0.01053010000000043,0.20082883616963526
11727443_at,MPO,1.023648866666666,0.9989795445151256
11727452_x_at,FAM21C,0.16450240000000083,0.1729071784618975
11727456_a_at,OFD1,0.4556446333333355,0.26220050719987104
11727463_at,ZXDC,0.27081956666666596,0.1278343577396609
11727464_at,ZXDC,0.3142024666666674,0.15519078914602816
11727473_at,CLC,1.1344637999999998,2.100388820520562
11727475_a_at,TMEM260,0.4743066333333328,0.25391494287008654
11727477_at,SAP30,0.11543610000000104,0.41975847130889166
11727479_a_at,HECTD1,0.3099555333333335,0.17601089268199738
11727482_a_at,TPR,0.500123666666668,0.24707461557702304
11727483_a_at,TPR,0.7447073333333325,0.20931328167542565
11727485_at,TPR,0.5679164000000005,0.21080647199419486
11727487_at,HAUS6,0.46808973333333403,0.3534248653454256
11727488_s_at,HAUS6,0.3252984666666663,0.33775628240994626
11727489_a_at,KIF11,0.39390283333333276,0.5262356281038814
11727494_at,TCEB3,0.49449543333333157,0.19474486110581474
11727496_x_at,LRRC75A-AS1,0.48700126666666854,0.49504146031290003
11727505_at,RAB21,0.5244621,0.2666086091054301
